"Step","young-flower-175 - returns/max","young-flower-175 - returns/max__MIN","young-flower-175 - returns/max__MAX","young-flower-175 - returns/mean","young-flower-175 - returns/mean__MIN","young-flower-175 - returns/mean__MAX","young-flower-175 - returns/min","young-flower-175 - returns/min__MIN","young-flower-175 - returns/min__MAX","young-flower-175 - returns/std","young-flower-175 - returns/std__MIN","young-flower-175 - returns/std__MAX"
"868","0.5891842842102051","0.5891842842102051","0.5891842842102051","0.30797919631004333","0.30797919631004333","0.30797919631004333","-0.09815829992294312","-0.09815829992294312","-0.09815829992294312","0.20274744927883148","0.20274744927883148","0.20274744927883148"
"869","0.5891842842102051","0.5891842842102051","0.5891842842102051","0.30797919631004333","0.30797919631004333","0.30797919631004333","-0.09815829992294312","-0.09815829992294312","-0.09815829992294312","0.20274744927883148","0.20274744927883148","0.20274744927883148"
"870","0.5891842842102051","0.5891842842102051","0.5891842842102051","0.30797919631004333","0.30797919631004333","0.30797919631004333","-0.09815829992294312","-0.09815829992294312","-0.09815829992294312","","",""
"871","0.6131434440612793","0.6131434440612793","0.6131434440612793","","","","-0.13490015268325806","-0.13490015268325806","-0.13490015268325806","0.16357369720935822","0.16357369720935822","0.16357369720935822"
"872","0.6131434440612793","0.6131434440612793","0.6131434440612793","0.12071295827627182","0.12071295827627182","0.12071295827627182","-0.13490015268325806","-0.13490015268325806","-0.13490015268325806","","",""
"873","","","","0.12071295827627182","0.12071295827627182","0.12071295827627182","","","","0.16357369720935822","0.16357369720935822","0.16357369720935822"
"874","0.6131434440612793","0.6131434440612793","0.6131434440612793","0.12071295827627182","0.12071295827627182","0.12071295827627182","-0.13490015268325806","-0.13490015268325806","-0.13490015268325806","0.16357369720935822","0.16357369720935822","0.16357369720935822"
"875","0.6131434440612793","0.6131434440612793","0.6131434440612793","0.12071295827627182","0.12071295827627182","0.12071295827627182","-0.13490015268325806","-0.13490015268325806","-0.13490015268325806","0.16357369720935822","0.16357369720935822","0.16357369720935822"
"876","2.475053548812866","2.475053548812866","2.475053548812866","0.3889608681201935","0.3889608681201935","0.3889608681201935","-0.05184203386306763","-0.05184203386306763","-0.05184203386306763","0.32996612787246704","0.32996612787246704","0.32996612787246704"
"877","2.475053548812866","2.475053548812866","2.475053548812866","0.3889608681201935","0.3889608681201935","0.3889608681201935","-0.05184203386306763","-0.05184203386306763","-0.05184203386306763","","",""
"878","2.475053548812866","2.475053548812866","2.475053548812866","0.3889608681201935","0.3889608681201935","0.3889608681201935","-0.05184203386306763","-0.05184203386306763","-0.05184203386306763","0.32996612787246704","0.32996612787246704","0.32996612787246704"
"879","2.475053548812866","2.475053548812866","2.475053548812866","","","","","","","0.32996612787246704","0.32996612787246704","0.32996612787246704"
"880","2.475053548812866","2.475053548812866","2.475053548812866","0.3889608681201935","0.3889608681201935","0.3889608681201935","-0.05184203386306763","-0.05184203386306763","-0.05184203386306763","0.32996612787246704","0.32996612787246704","0.32996612787246704"
"881","2.063617706298828","2.063617706298828","2.063617706298828","","","","-0.03222587704658508","-0.03222587704658508","-0.03222587704658508","0.1833127737045288","0.1833127737045288","0.1833127737045288"
"882","2.063617706298828","2.063617706298828","2.063617706298828","0.1601332426071167","0.1601332426071167","0.1601332426071167","","","","0.1833127737045288","0.1833127737045288","0.1833127737045288"
"883","","","","0.1601332426071167","0.1601332426071167","0.1601332426071167","-0.03222587704658508","-0.03222587704658508","-0.03222587704658508","0.1833127737045288","0.1833127737045288","0.1833127737045288"
"884","2.063617706298828","2.063617706298828","2.063617706298828","0.1601332426071167","0.1601332426071167","0.1601332426071167","-0.03222587704658508","-0.03222587704658508","-0.03222587704658508","0.1833127737045288","0.1833127737045288","0.1833127737045288"
"885","2.063617706298828","2.063617706298828","2.063617706298828","0.1601332426071167","0.1601332426071167","0.1601332426071167","-0.03222587704658508","-0.03222587704658508","-0.03222587704658508","0.1833127737045288","0.1833127737045288","0.1833127737045288"
"886","1.0959120988845825","1.0959120988845825","1.0959120988845825","0.4036673903465271","0.4036673903465271","0.4036673903465271","-0.1930164098739624","-0.1930164098739624","-0.1930164098739624","0.3097056746482849","0.3097056746482849","0.3097056746482849"
"887","1.0959120988845825","1.0959120988845825","1.0959120988845825","0.4036673903465271","0.4036673903465271","0.4036673903465271","-0.1930164098739624","-0.1930164098739624","-0.1930164098739624","0.3097056746482849","0.3097056746482849","0.3097056746482849"
"888","1.0959120988845825","1.0959120988845825","1.0959120988845825","0.4036673903465271","0.4036673903465271","0.4036673903465271","-0.1930164098739624","-0.1930164098739624","-0.1930164098739624","0.3097056746482849","0.3097056746482849","0.3097056746482849"
"889","1.0959120988845825","1.0959120988845825","1.0959120988845825","0.4036673903465271","0.4036673903465271","0.4036673903465271","-0.1930164098739624","-0.1930164098739624","-0.1930164098739624","","",""
"890","1.0959120988845825","1.0959120988845825","1.0959120988845825","0.4036673903465271","0.4036673903465271","0.4036673903465271","-0.1930164098739624","-0.1930164098739624","-0.1930164098739624","0.3097056746482849","0.3097056746482849","0.3097056746482849"
"891","","","","0.44031327962875366","0.44031327962875366","0.44031327962875366","-0.13995462656021118","-0.13995462656021118","-0.13995462656021118","","",""
"892","2.6204445362091064","2.6204445362091064","2.6204445362091064","0.44031327962875366","0.44031327962875366","0.44031327962875366","-0.13995462656021118","-0.13995462656021118","-0.13995462656021118","","",""
"893","2.6204445362091064","2.6204445362091064","2.6204445362091064","0.44031327962875366","0.44031327962875366","0.44031327962875366","-0.13995462656021118","-0.13995462656021118","-0.13995462656021118","","",""
"894","2.6204445362091064","2.6204445362091064","2.6204445362091064","","","","","","","0.43366241455078125","0.43366241455078125","0.43366241455078125"
"895","","","","0.44031327962875366","0.44031327962875366","0.44031327962875366","-0.13995462656021118","-0.13995462656021118","-0.13995462656021118","","",""
"896","2.3741438388824463","2.3741438388824463","2.3741438388824463","0.667887270450592","0.667887270450592","0.667887270450592","-0.06064751744270325","-0.06064751744270325","-0.06064751744270325","0.4297739863395691","0.4297739863395691","0.4297739863395691"
"897","2.3741438388824463","2.3741438388824463","2.3741438388824463","","","","-0.06064751744270325","-0.06064751744270325","-0.06064751744270325","0.4297739863395691","0.4297739863395691","0.4297739863395691"
"898","2.3741438388824463","2.3741438388824463","2.3741438388824463","0.667887270450592","0.667887270450592","0.667887270450592","-0.06064751744270325","-0.06064751744270325","-0.06064751744270325","0.4297739863395691","0.4297739863395691","0.4297739863395691"
"899","2.3741438388824463","2.3741438388824463","2.3741438388824463","","","","-0.06064751744270325","-0.06064751744270325","-0.06064751744270325","0.4297739863395691","0.4297739863395691","0.4297739863395691"
"900","2.3741438388824463","2.3741438388824463","2.3741438388824463","0.667887270450592","0.667887270450592","0.667887270450592","-0.06064751744270325","-0.06064751744270325","-0.06064751744270325","0.4297739863395691","0.4297739863395691","0.4297739863395691"
"901","2.3450546264648438","2.3450546264648438","2.3450546264648438","","","","","","","","",""
"902","","","","0.3213662803173065","0.3213662803173065","0.3213662803173065","-0.08192837238311768","-0.08192837238311768","-0.08192837238311768","0.38600701093673706","0.38600701093673706","0.38600701093673706"
"903","2.3450546264648438","2.3450546264648438","2.3450546264648438","0.3213662803173065","0.3213662803173065","0.3213662803173065","-0.08192837238311768","-0.08192837238311768","-0.08192837238311768","0.38600701093673706","0.38600701093673706","0.38600701093673706"
"904","2.3450546264648438","2.3450546264648438","2.3450546264648438","0.3213662803173065","0.3213662803173065","0.3213662803173065","","","","0.38600701093673706","0.38600701093673706","0.38600701093673706"
"905","2.3450546264648438","2.3450546264648438","2.3450546264648438","0.3213662803173065","0.3213662803173065","0.3213662803173065","-0.08192837238311768","-0.08192837238311768","-0.08192837238311768","0.38600701093673706","0.38600701093673706","0.38600701093673706"
"906","2.3812217712402344","2.3812217712402344","2.3812217712402344","0.46268731355667114","0.46268731355667114","0.46268731355667114","","","","0.3428725004196167","0.3428725004196167","0.3428725004196167"
"907","2.3812217712402344","2.3812217712402344","2.3812217712402344","0.46268731355667114","0.46268731355667114","0.46268731355667114","-0.05249407887458801","-0.05249407887458801","-0.05249407887458801","0.3428725004196167","0.3428725004196167","0.3428725004196167"
"908","2.3812217712402344","2.3812217712402344","2.3812217712402344","0.46268731355667114","0.46268731355667114","0.46268731355667114","-0.05249407887458801","-0.05249407887458801","-0.05249407887458801","0.3428725004196167","0.3428725004196167","0.3428725004196167"
"909","2.3812217712402344","2.3812217712402344","2.3812217712402344","0.46268731355667114","0.46268731355667114","0.46268731355667114","","","","0.3428725004196167","0.3428725004196167","0.3428725004196167"
"910","2.3812217712402344","2.3812217712402344","2.3812217712402344","","","","-0.05249407887458801","-0.05249407887458801","-0.05249407887458801","0.3428725004196167","0.3428725004196167","0.3428725004196167"
"911","0.681282639503479","0.681282639503479","0.681282639503479","","","","-0.15549787878990173","-0.15549787878990173","-0.15549787878990173","0.196322500705719","0.196322500705719","0.196322500705719"
"912","0.681282639503479","0.681282639503479","0.681282639503479","0.2602424919605255","0.2602424919605255","0.2602424919605255","-0.15549787878990173","-0.15549787878990173","-0.15549787878990173","0.196322500705719","0.196322500705719","0.196322500705719"
"913","0.681282639503479","0.681282639503479","0.681282639503479","0.2602424919605255","0.2602424919605255","0.2602424919605255","-0.15549787878990173","-0.15549787878990173","-0.15549787878990173","0.196322500705719","0.196322500705719","0.196322500705719"
"914","0.681282639503479","0.681282639503479","0.681282639503479","0.2602424919605255","0.2602424919605255","0.2602424919605255","-0.15549787878990173","-0.15549787878990173","-0.15549787878990173","0.196322500705719","0.196322500705719","0.196322500705719"
"915","0.681282639503479","0.681282639503479","0.681282639503479","0.2602424919605255","0.2602424919605255","0.2602424919605255","-0.15549787878990173","-0.15549787878990173","-0.15549787878990173","","",""
"916","","","","0.19698850810527802","0.19698850810527802","0.19698850810527802","-0.06545230746269226","-0.06545230746269226","-0.06545230746269226","0.3775666654109955","0.3775666654109955","0.3775666654109955"
"917","","","","0.19698850810527802","0.19698850810527802","0.19698850810527802","","","","","",""
"918","2.360736846923828","2.360736846923828","2.360736846923828","","","","-0.06545230746269226","-0.06545230746269226","-0.06545230746269226","0.3775666654109955","0.3775666654109955","0.3775666654109955"
"919","2.360736846923828","2.360736846923828","2.360736846923828","0.19698850810527802","0.19698850810527802","0.19698850810527802","-0.06545230746269226","-0.06545230746269226","-0.06545230746269226","0.3775666654109955","0.3775666654109955","0.3775666654109955"
"920","2.360736846923828","2.360736846923828","2.360736846923828","0.19698850810527802","0.19698850810527802","0.19698850810527802","","","","0.3775666654109955","0.3775666654109955","0.3775666654109955"
"921","","","","0.5507664084434509","0.5507664084434509","0.5507664084434509","-0.07360658049583435","-0.07360658049583435","-0.07360658049583435","0.41930270195007324","0.41930270195007324","0.41930270195007324"
"922","2.625516176223755","2.625516176223755","2.625516176223755","0.5507664084434509","0.5507664084434509","0.5507664084434509","-0.07360658049583435","-0.07360658049583435","-0.07360658049583435","0.41930270195007324","0.41930270195007324","0.41930270195007324"
"923","2.625516176223755","2.625516176223755","2.625516176223755","0.5507664084434509","0.5507664084434509","0.5507664084434509","-0.07360658049583435","-0.07360658049583435","-0.07360658049583435","0.41930270195007324","0.41930270195007324","0.41930270195007324"
"924","","","","0.5507664084434509","0.5507664084434509","0.5507664084434509","-0.07360658049583435","-0.07360658049583435","-0.07360658049583435","0.41930270195007324","0.41930270195007324","0.41930270195007324"
"925","2.625516176223755","2.625516176223755","2.625516176223755","0.5507664084434509","0.5507664084434509","0.5507664084434509","-0.07360658049583435","-0.07360658049583435","-0.07360658049583435","0.41930270195007324","0.41930270195007324","0.41930270195007324"
